episode,score,epsilon
675,-151.38506448509452,0.01
676,-18.565643885681226,0.01
677,-339.80683047329603,0.01
678,-220.11372876054534,0.01
679,-97.31259728398078,0.01
680,-53.255861240657794,0.01
681,-68.41607496653452,0.01
682,-29.089928620717856,0.01
683,-491.9105351364559,0.01
684,-35.801490327671544,0.01
685,-485.8755476686296,0.01
686,-303.4447212469784,0.01
687,-169.63371155781476,0.01
688,-126.81893704468692,0.01
689,-99.5366886203667,0.01
690,-168.05771924712246,0.01
691,-371.1284476839473,0.01
692,-499.3350390246076,0.01
693,-88.48801045950486,0.01
694,-108.65621180505381,0.01
695,-157.9361102250279,0.01
696,-436.0701954963486,0.01
697,-94.75763692761551,0.01
698,-132.72548269666447,0.01
699,-603.3332773293823,0.01
700,-67.20620394445606,0.01
701,-64.84744425642815,0.01
702,-236.60984382022178,0.01
703,-15.221045985126736,0.01
704,-130.5446286968559,0.01
705,-1.9728763296441798,0.01
706,-140.64497408082258,0.01
707,-106.34583340148122,0.01
708,-19.874310923211695,0.01
709,-338.81283618173836,0.01
710,-94.97760103064503,0.01
711,-199.46153321094857,0.01
712,-111.64185977332116,0.01
713,-52.95155533176887,0.01
714,-53.44606878986889,0.01
715,-114.75914766182666,0.01
716,-97.83343544555294,0.01
717,-169.25911633125452,0.01
718,-279.41910403544176,0.01
719,-110.45609569165242,0.01
720,-119.64911235043792,0.01
721,-457.03275131695216,0.01
722,-106.78186778052748,0.01
723,-167.94193452503845,0.01
724,-229.50793150418812,0.01
725,-173.62121135295845,0.01
726,-224.9812314311394,0.01
727,-68.05747979639489,0.01
728,-256.33623267192695,0.01
729,-266.1862975209591,0.01
730,-141.65262987638977,0.01
731,-240.08322497263097,0.01
732,-131.68031718349545,0.01
733,-27.938077801847527,0.01
734,-115.18614628598566,0.01
735,-104.57723011546047,0.01
736,-93.21667230578129,0.01
737,-168.0827441960938,0.01
738,-184.10437533414296,0.01
739,-30.28702285462191,0.01
740,-162.80168705901883,0.01
741,-231.21560180776828,0.01
742,-117.90694847584244,0.01
743,-213.4951800453191,0.01
744,-87.77571725551694,0.01
745,-220.24142962828665,0.01
746,-186.40729396827305,0.01
747,-176.80997659830254,0.01
748,-28.49357724253659,0.01
749,-212.67855242249314,0.01
750,-98.97570300422466,0.01
751,-394.27068897868725,0.01
752,-102.61489004933888,0.01
753,-144.72431425720242,0.01
754,-81.04546956880262,0.01
755,-431.64106622441153,0.01
756,-394.54225427613176,0.01
757,-399.6634176088273,0.01
758,-73.92784424725862,0.01
759,-163.84631304749894,0.01
760,-274.1435751704621,0.01
761,-56.72956011515268,0.01
762,-273.7606397505522,0.01
763,-201.82851632862275,0.01
764,-132.88088184978807,0.01
765,-436.64539209749194,0.01
766,-144.32949595991258,0.01
767,-96.5352133605023,0.01
768,-186.07620112047516,0.01
769,-174.49434065452152,0.01
770,-164.93482666504272,0.01
771,-282.0722989377391,0.01
772,-138.52627505613725,0.01
773,-37.90801011866621,0.01
774,-171.03430942446377,0.01
775,-194.6963164249436,0.01
776,-58.616896628367826,0.01
777,-233.49859333111982,0.01
778,-450.57382911710533,0.01
779,-301.9430330264373,0.01
780,-122.53598123414366,0.01
781,-54.414475270710675,0.01
782,-127.89266753168155,0.01
783,-360.4165963557374,0.01
784,-109.11601190586475,0.01
785,-125.6217313487304,0.01
786,-59.07664717290092,0.01
787,-232.6833992312994,0.01
788,-65.3108703213334,0.01
789,-260.75710605938974,0.01
790,-444.83495987150195,0.01
791,-71.47975916657859,0.01
